SaleID,WatchID,Date,Quantity,Sale Price (USD),Revenue (USD),Region,Retailer Type,Customer Segment
947,6,2024-11-06,1,40352.46,40352.46,Middle East,Boutique Store,First-time Buyer
1131,6,2024-11-07,1,37592.14,37592.14,North America,Authorized Dealer,Collector
631,1,2024-11-07,1,10603.16,10603.16,North America,Online Exclusive,Collector
431,1,2024-11-08,1,10714.73,10714.73,Europe,Authorized Dealer,Collector
712,1,2024-11-08,1,11163.55,11163.55,Europe,Auction House,Collector
1173,4,2024-11-09,1,43861.22,43861.22,Asia Pacific,Boutique Store,First-time Buyer
577,7,2024-11-10,1,30173.59,30173.59,Asia Pacific,Boutique Store,First-time Buyer
434,9,2024-11-10,1,229575.58,229575.58,Asia Pacific,Boutique Store,Collector
1098,4,2024-11-10,1,44920.22,44920.22,Europe,Boutique Store,First-time Buyer
1115,4,2024-11-10,1,44172.21,44172.21,North America,Boutique Store,Investor
1159,2,2024-11-11,1,15377.96,15377.96,North America,Boutique Store,Collector
1387,8,2024-11-11,1,34069.9,34069.9,North America,Authorized Dealer,First-time Buyer
593,2,2024-11-11,1,15813.48,15813.48,India,Authorized Dealer,Gift Purchase
493,2,2024-11-12,1,15231.3,15231.3,India,Authorized Dealer,First-time Buyer
1333,6,2024-11-13,2,39310.62,78621.24,Europe,Authorized Dealer,First-time Buyer
1297,10,2024-11-13,1,238226.83,238226.83,Asia Pacific,Online Exclusive,Collector
1024,2,2024-11-14,1,14960.07,14960.07,North America,Online Exclusive,Collector
417,10,2024-11-15,1,254221.63,254221.63,Europe,Auction House,Collector
676,1,2024-11-15,1,10893.42,10893.42,India,Authorized Dealer,Investor
852,2,2024-11-16,1,14971.98,14971.98,Middle East,Online Exclusive,Gift Purchase
404,1,2024-11-17,1,11103.57,11103.57,Europe,Online Exclusive,First-time Buyer
325,3,2024-11-17,1,11969.25,11969.25,Middle East,Authorized Dealer,First-time Buyer
1419,2,2024-11-17,1,15633.27,15633.27,Europe,Online Exclusive,First-time Buyer
1746,2,2024-11-18,1,15771.85,15771.85,Europe,Boutique Store,First-time Buyer
701,3,2024-11-18,1,12184.89,12184.89,Europe,Authorized Dealer,Collector
1215,1,2024-11-20,1,10554.56,10554.56,Europe,Boutique Store,Investor
758,3,2024-11-20,1,13056.56,13056.56,Europe,Authorized Dealer,Collector
38,8,2024-11-20,1,34528.01,34528.01,Europe,Online Exclusive,Collector
546,10,2024-11-21,1,238047.36,238047.36,Europe,Authorized Dealer,Collector
836,1,2024-11-21,1,10625.56,10625.56,Asia Pacific,Boutique Store,First-time Buyer
1631,2,2024-11-21,1,14755.75,14755.75,Asia Pacific,Boutique Store,Collector
1106,6,2024-11-22,1,37357.73,37357.73,Asia Pacific,Boutique Store,First-time Buyer
1169,10,2024-11-22,1,266560.11,266560.11,Europe,Boutique Store,First-time Buyer
1711,3,2024-11-22,1,12721.62,12721.62,Asia Pacific,Authorized Dealer,Collector
1345,4,2024-11-23,1,43926.81,43926.81,Europe,Auction House,Gift Purchase
775,6,2024-11-23,1,40468.26,40468.26,India,Authorized Dealer,Collector
137,2,2024-11-23,1,15130.05,15130.05,Europe,Authorized Dealer,Collector
1114,4,2024-11-27,1,43641.43,43641.43,Europe,Auction House,First-time Buyer
85,8,2024-11-27,1,37480.93,37480.93,Asia Pacific,Authorized Dealer,Investor
1495,1,2024-11-27,1,10581.56,10581.56,Asia Pacific,Boutique Store,Investor
1682,3,2024-11-28,1,12786.65,12786.65,Asia Pacific,Authorized Dealer,Investor
1015,2,2024-11-29,1,15868.1,15868.1,India,Authorized Dealer,Investor
386,6,2024-11-30,1,39257.59,39257.59,North America,Boutique Store,Gift Purchase
1639,1,2024-12-02,1,10979.96,10979.96,Asia Pacific,Boutique Store,Collector
618,7,2024-12-03,1,28680.24,28680.24,Asia Pacific,Authorized Dealer,First-time Buyer
1556,6,2024-12-03,1,39487.35,39487.35,North America,Boutique Store,Collector
383,2,2024-12-03,1,15475.84,15475.84,India,Online Exclusive,Investor
1544,3,2024-12-04,1,12783.41,12783.41,North America,Boutique Store,Investor
1094,3,2024-12-04,1,12392.12,12392.12,Asia Pacific,Boutique Store,Investor
1521,8,2024-12-04,1,35822.68,35822.68,North America,Authorized Dealer,First-time Buyer
282,3,2024-12-05,1,12633.9,12633.9,Middle East,Auction House,Collector
667,6,2024-12-05,1,36128.18,36128.18,India,Online Exclusive,Investor
787,7,2024-12-05,1,28297.68,28297.68,Europe,Online Exclusive,Gift Purchase
902,3,2024-12-06,1,13133.15,13133.15,Middle East,Boutique Store,Collector
892,6,2024-12-08,2,38385.79,76771.58,North America,Authorized Dealer,First-time Buyer
1323,9,2024-12-08,1,219042.92,219042.92,North America,Boutique Store,Investor
697,3,2024-12-09,1,12830.93,12830.93,Europe,Auction House,First-time Buyer
1599,7,2024-12-09,1,28856.9,28856.9,North America,Auction House,Investor
692,1,2024-12-09,1,10417.15,10417.15,Europe,Boutique Store,Collector
399,2,2024-12-09,1,14504.91,14504.91,North America,Authorized Dealer,First-time Buyer
1760,1,2024-12-09,1,11067.29,11067.29,Asia Pacific,Boutique Store,Gift Purchase
255,1,2024-12-10,1,10813.01,10813.01,Asia Pacific,Boutique Store,Investor
762,9,2024-12-10,1,225191.55,225191.55,India,Auction House,Investor
1720,3,2024-12-11,1,12150.03,12150.03,North America,Boutique Store,First-time Buyer
1442,8,2024-12-11,1,36657.15,36657.15,North America,Boutique Store,First-time Buyer
1163,1,2024-12-11,1,11308.7,11308.7,Asia Pacific,Boutique Store,Collector
899,1,2024-12-11,1,10617.15,10617.15,Middle East,Online Exclusive,Collector
1713,1,2024-12-11,1,10101.61,10101.61,North America,Auction House,Collector
976,5,2024-12-13,1,33530.02,33530.02,Middle East,Boutique Store,Collector
1276,7,2024-12-13,1,28839.65,28839.65,North America,Boutique Store,Gift Purchase
345,11,2024-12-13,1,931939.39,931939.39,Asia Pacific,Authorized Dealer,Collector
774,4,2024-12-13,1,45739.18,45739.18,Europe,Boutique Store,Gift Purchase
1241,2,2024-12-13,1,14401.63,14401.63,Europe,Auction House,Investor
1752,1,2024-12-14,2,10777.07,21554.14,Asia Pacific,Authorized Dealer,First-time Buyer
1480,1,2024-12-14,1,10693.38,10693.38,North America,Authorized Dealer,Collector
961,3,2024-12-14,1,13177.98,13177.98,North America,Authorized Dealer,First-time Buyer
1589,1,2024-12-15,1,10409.38,10409.38,Middle East,Boutique Store,Collector
370,3,2024-12-16,1,12286.4,12286.4,North America,Boutique Store,First-time Buyer
1740,2,2024-12-16,1,15358.06,15358.06,Europe,Authorized Dealer,Collector
872,8,2024-12-16,1,34352.29,34352.29,North America,Auction House,First-time Buyer
639,1,2024-12-16,1,10002.44,10002.44,Asia Pacific,Auction House,First-time Buyer
1576,2,2024-12-17,1,16039.93,16039.93,Europe,Boutique Store,Collector
1670,4,2024-12-17,1,47594.48,47594.48,North America,Boutique Store,Investor
306,5,2024-12-18,1,30640.44,30640.44,Europe,Boutique Store,Collector
385,2,2024-12-18,1,14490.77,14490.77,Asia Pacific,Authorized Dealer,First-time Buyer
727,2,2024-12-18,2,14555.67,29111.34,Europe,Boutique Store,First-time Buyer
430,3,2024-12-19,1,12707.25,12707.25,India,Authorized Dealer,First-time Buyer
37,4,2024-12-20,1,44262.75,44262.75,Asia Pacific,Authorized Dealer,Gift Purchase
1433,5,2024-12-20,1,34243.34,34243.34,Middle East,Authorized Dealer,First-time Buyer
357,8,2024-12-20,1,34518.77,34518.77,Middle East,Online Exclusive,Collector
356,1,2024-12-20,1,10260.16,10260.16,North America,Authorized Dealer,Gift Purchase
1714,2,2024-12-21,1,16088.03,16088.03,India,Boutique Store,Investor
809,3,2024-12-21,1,13397.5,13397.5,Middle East,Auction House,Investor
1057,5,2024-12-22,1,30473.72,30473.72,Europe,Online Exclusive,First-time Buyer
1156,4,2024-12-22,1,44939.74,44939.74,Asia Pacific,Boutique Store,Investor
376,6,2024-12-22,1,39564.78,39564.78,Europe,Boutique Store,First-time Buyer
982,1,2024-12-22,1,10494.15,10494.15,Europe,Boutique Store,Collector
1243,1,2024-12-22,1,10811.27,10811.27,Europe,Boutique Store,Gift Purchase
291,2,2024-12-23,1,15639.43,15639.43,North America,Authorized Dealer,First-time Buyer
229,3,2024-12-23,1,12655.38,12655.38,Asia Pacific,Online Exclusive,Investor
39,2,2024-12-24,1,14889.43,14889.43,North America,Online Exclusive,First-time Buyer
112,3,2024-12-24,1,12769.58,12769.58,Middle East,Boutique Store,First-time Buyer
1080,6,2024-12-24,1,36481.52,36481.52,Europe,Online Exclusive,Collector
1155,2,2024-12-24,1,16067.56,16067.56,India,Auction House,First-time Buyer
1194,11,2024-12-25,1,918191.38,918191.38,North America,Auction House,Collector
71,4,2024-12-26,1,43546.12,43546.12,India,Online Exclusive,Collector
1515,3,2024-12-26,1,11947.41,11947.41,North America,Authorized Dealer,Investor
1671,1,2024-12-27,1,10905.64,10905.64,North America,Auction House,Collector
1002,9,2024-12-27,1,223499.86,223499.86,Middle East,Online Exclusive,Gift Purchase
925,9,2024-12-27,1,230868.1,230868.1,Europe,Authorized Dealer,First-time Buyer
1468,6,2024-12-27,1,36859.46,36859.46,Middle East,Boutique Store,Investor
155,10,2024-12-28,1,253843.31,253843.31,India,Boutique Store,Investor
1370,4,2024-12-29,1,46279.22,46279.22,Middle East,Boutique Store,Investor
1676,2,2024-12-29,1,15907.76,15907.76,North America,Auction House,First-time Buyer
1751,2,2024-12-30,1,16005.07,16005.07,India,Boutique Store,Collector
731,10,2024-12-31,1,252273.25,252273.25,Middle East,Boutique Store,Gift Purchase
1552,5,2024-12-31,1,32837.42,32837.42,India,Online Exclusive,Collector
